smiles,lipo,description
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCCN(C)CC4)ncc2F,2.02,
C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,3.12,
O=C(CCc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,3.4,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)F,2.85,
CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C(C)(C)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.98,
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,3.4,
Cc1c(Cl)ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc(c4)S(=O)(=O)C)c1Cl,3.33,
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,3.82,
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.54,This molecule is a member of benzamides. This molecule is a dopamine antagonist used as an antiemetic. Its prokinetic properties are similar to those of metoclopramide. It is unavailable in America or the United Kingdom.
OC(=O)Cc1ccc(cc1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,1.5,
O=S(=O)(N1CCCC1)c2ccccc2c3ccc(CNC4CCOCC4)cc3,1.4,
Cc1ccc(NC(=O)C=C)cc1,2.25,
COc1cc(F)ccc1c2cncc(CNC3CCCC3)c2,2.29,
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,-0.06,
C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)CCO,3.85,
COc1cc(ccc1N)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,3.12,
CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCN(C)CC4)cc3,2.91,
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,1.9,
Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,2.13,
COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,3.4,
CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](N)Cc3cncn3C)c4ccccc4,2.51,
CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)CC(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.8,
CCN1C(=O)C=Cc2cc(COc3cc(F)cc(c3)C4(CCOCC4)OC)ccc12,3.89,
CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc4c(N)ncnc14,3.16,
CN1CCN(CC1)[C@@H]2C[C@@H](C2)c3nc(c4ccc5ccc(nc5c4)c6ccccc6)c7c(N)nccn37,3.2,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,2.8,
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,1.65,
CN(C)CCCN1c2ccccc2Sc3ccccc13,2.56,
Cc1cc(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,2.53,
Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCN(CC5)C(=O)CO,3.2,
CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5CCCCc5n1,1.7,
C[C@@H]1CN(Cc2oc(nn2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)C[C@H](C)O1,4.01,
NC(=O)Nc1sc(cc1C(=O)N2CCOCC2)c3ccccc3,2.24,
O=C(NCCCN1CCCCC1)C(c2ccccc2)c3ccccc3,1.33,
Nc1c(Nc2ccccc2)nc(nc1N3CCOCC3)C#N,2.72,
COc1cc(N2CCN(C)CC2)c3NC(=CC(=O)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,2.7,
O=C(NCc1occc1)c2ccc3[nH]c(COc4ccc(cc4)C56CC7CC(CC(C7)C5)C6)nc3c2,4.0,
NC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,2.43,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3cccc(NC(=O)C)c3)C(=O)C(F)(F)F,2.43,
CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,-0.91,
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ncccc3C(=O)N2Cc4ccccc4,-0.04,
Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)CC4,-0.5,
Cc1cnc(Oc2ccc(cc2)n3ccnc3)nc1Oc4ccc5OCOc5c4,3.56,
Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,2.3,
C[C@@](CCc1ccc(cc1)c2ccc(Cl)cc2)(C(=O)NO)S(=O)(=O)C,2.4,
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,-0.49,
O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccc(cc3)C#N,1.79,
Nc1ccc2nc(sc2c1)c3ccc(O)cc3,3.1,
COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4,3.5,
CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3cscn3)CC2)c4cccc5cccnc45,2.65,
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CC5CC5C4)nc23,1.66,
Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N,1.71,
CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,3.42,
CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3,0.69,
CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,2.99,
Nc1nc(N)c2cc(Br)ccc2n1,1.78,
CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.02,
Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(c4ccccc4)c5ccncc5,1.1,
CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,3.76,
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCOC4)nc23,-0.06,
COc1cc(Nc2cc(Nc3c(Cl)ccc4OCOc34)ncn2)cc(OC)c1OC,3.07,
CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C(=O)NC1=O,3.38,
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,0.67,
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F,3.3,
CC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,0.22,
COc1ccc(cc1OC)c2csc(NC(=O)c3c(C)onc3C)n2,3.16,
CS(=O)(=O)Cc1cc(nc(n1)c2ccccc2)N3CCOCC3,1.94,
CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.2,
CC(C)N1CCN[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.92,
Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,2.69,
CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.28,
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,3.24,
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N,2.3,
C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,3.6,
CC1=CC2=NNC(=O)N2c3cc(ccc13)c4cn[nH]c4,2.13,
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,-0.15,
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3nccnc3C(=O)N2Cc4ccccc4,-0.14,
CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,2.15,
OC(=O)CCn1c2ccccc2c3ccccc13,0.6,
CSc1ncccc1C(=O)NCCc2ccc(Cl)cc2,3.31,
COc1nc(Cl)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,1.74,
O[C@@H](CNCCc1cccc(CNCCCc2ccccc2)c1)c3ccc(O)c4NC(=O)Sc34,1.11,
CCCN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,2.74,
C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc3NC(=O)Sc13,3.53,
C1CC(CCN1)c2ccccc2,0.54,
Nc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,2.2,
CS(=O)(=O)c1ccc(CC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,3.1,
COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCCC5,1.62,
CN(C)CCOc1ccccc1Cc2ccccc2,2.53,
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.33,"This molecule is a white powder. (NTP, 1992) This molecule is a sulfonamide consisting of a 1,3,4-thiadiazole nucleus with a methyl substituent at C-5 and a 4-aminobenzenesulfonamido group at C-2. It has a role as an antimicrobial agent, an EC 2.5.1.15 (dihydropteroate synthase) inhibitor, an antiinfective agent and a drug allergen. It is a sulfonamide, a member of thiadiazoles and a sulfonamide antibiotic. A sulfathiazole antibacterial agent. This molecule is a broad-spectrum sulfanilamide and a synthetic analog of para-aminobenzoic acid (PABA) with antibacterial property. This molecule competes with PABA for the bacterial enzyme dihydropteroate synthase, thereby preventing the incorporation of PABA into dihydrofolic acid, the immediate precursor of folic acid. This leads to an inhibition of bacterial folic acid synthesis and de novo synthesis of purines and pyrimidines, ultimately resulting in cell growth arrest and cell death. This molecule is a natural product found in Apis cerana with data available."
Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,3.86,
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]cn4,2.81,
ONC(=O)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c3ccc4ccccc4c3,3.23,
COc1cc(\C=C/2\SC(=O)NC2=O)cc(OC)c1O,0.74,
NC(=O)c1sc(cc1N)c2ccsc2,2.23,
CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,2.79,
CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccc(CO)cc4,2.86,
Fc1ccc(cc1F)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,2.84,
CCc1cc(O)c(Oc2ccc(cc2F)C(=O)N)cc1F,2.87,
Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,2.14,
OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,3.07,
C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,3.49,
COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.5,
Nc1ncnc2ccccc12,1.26,
CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3OC)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,2.91,
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]c(N)nc13,3.22,
CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,2.7,
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,-1.29,
C[C@H](N)COc1c(C)cccc1C,0.6,
CC(C(=O)O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,1.3,
Cn1c(CN2CCC(CC2)c3ccccc3)nc4ccccc14,3.6,
COc1cccc(c1OC)c2ccc(\C=C\3/SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2,1.5,
Cc1cnc([nH]1)c2cc(NC(=O)c3ccc(nc3C)C(F)(F)F)ccc2Cl,3.3,
Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,3.29,
Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3,2.25,
COCCNCc1cncc(n1)c2ccc(F)cc2OC,1.61,
CCN1CCN(Cc2cnc(c3ccc(cc3)C(=O)Nc4ccccc4N)c(c2)C#N)CC1,1.14,
CSc1nc(N)nc(n1)c2ccccc2,2.98,
O=C1N=C2C(=C1C#N)c3ccc(N4CCSCC4)c5cccc2c35,3.22,
CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3,2.95,
COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC(C)C,3.77,
Oc1c2ncc3ccccc3c2nn1c4ccc(Cl)cc4,1.52,
CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,3.1,
CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.88,
O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,2.9,
CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3,1.29,
C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,2.98,
Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,3.25,
CC(C)Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,3.72,
NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccccc3,1.27,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3OC,1.0,
COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,1.67,
CC(C)(C(=O)N)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,2.32,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2,2.34,
CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccncc4,2.29,
COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC,1.81,
Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,3.26,
CCCCNc1ccc(cc1)C(=O)OCCN(C)C,2.11,
CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,0.48,
C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,0.4,
Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,-0.98,
c1ccc(nc1)c2n[nH]c(n2)c3ccncc3,1.48,
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,1.81,
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,3.19,
Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1,3.46,
Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13,0.89,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,1.9,
CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.7,
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-0.69,"This molecule is a proton pump inhibitor (PPI) and a potent inhibitor of gastric acidity used in the therapy of gastroesophageal reflux and peptic ulcer disease. This molecule therapy is associated with a low rate of transient and asymptomatic serum aminotransferase elevations and is a rare cause of clinically apparent liver injury. This molecule is a member of benzimidazoles, a sulfoxide and a member of pyridines. It has a role as an EC 3.6.3.10 (H(+)/K(+)-exchanging ATPase) inhibitor and an anti-ulcer drug. It is a conjugate acid of a rabeprazole(1-). This molecule is an antiulcer drug in the class of proton pump inhibitors. It is a prodrug - in the acid environment of the parietal cells it turns into active sulphenamide form. This molecule inhibits the H+, K+ATPase of the coating gastric cells and dose-dependent oppresses basal and stimulated gastric acid secretion. This molecule is a Proton Pump Inhibitor. The mechanism of action of rabeprazole is as a Proton Pump Inhibitor. This molecule is an alpha-pyridylmethylsulfinyl benzimidazole and a selective and irreversible proton pump inhibitor with antisecretory property. This molecule enters the parietal cell and accumulates in the acidic secretory canaliculi where the agent is activated by a proton-catalyzed process that results in the formation of a thiophilic sulfonamide or sulfenic acid. The activated rabeprazole forms covalent bonds with the sulfhydryl amino acids cysteine on the extracellular domain of the proton pump (H+/K+ ATPase) at the secretory surface, thereby inhibiting the transport of hydrogen ions, via exchange with potassium ions, into the gastric lumen. Binding to cysteine 813, in particular, is essential for inhibition of gastric acid production."
NS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,2.17,
O=C1OC(=Cc2ccccc12)c3ccccc3,3.84,
CC(C)[C@@H]1N(C)c2ccccc2C[C@@H](CO)NC1=O,2.03,
CC(=O)NCc1ccc(CN2CCN(CC2)c3ccccc3)cc1,1.78,
COc1ccc(CN2C(=O)NC3=C(C=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C3=O)c4ccccc4)C2=O)cc1,2.93,
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9,
CCOC(=O)c1ccc(COC2CN(C2)c3ccc(C)nn3)cc1,2.5,
CC1=CC(=O)Oc2c(C)c3oc(C)cc3cc12,3.47,
CC(C)N1CCC[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,1.62,
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,2.31,
CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3,2.7,
Oc1ncnc2onc(c3ccc(F)cc3)c12,1.97,
Cc1c(Sc2ccc(Cl)cc2)c3c(cccc3n1CC(=O)O)S(=O)(=O)C,0.58,
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CCO)c4ccc(Cl)cc4,2.5,
OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F,-1.08,
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,3.37,
C[C@H]1NC(C)(C)CO[C@]1(O)c2cccc(Cl)c2,1.69,
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5,2.2,
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](Cc4nnn[nH]4)CC3,1.4,
COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(=O)N,1.71,
COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c4cccc(c4)C(=O)N(C)C)C(=O)N)c1,2.69,
O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4,2.78,
O=S(=O)(N1CCOCC1)c2cccc(c2)c3cn4cccnc4n3,1.3,
CC(C)Oc1cc(ccc1NC(=O)CN2CCOCC2)c3cccc4C(=O)C=C(Oc34)N5CCOCC5,3.0,
COc1ccnc(NC2CCN(CC2)C(=O)c3ccc(Cl)cc3)c1,2.82,
CN1CCN(CC1)C(=O)c2cccc(CC3=NNC(=O)c4ccccc34)c2,0.92,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCCN(Cc3ccccc3)C2,2.12,
Clc1ccc(cc1)C(N2CCNCC2)c3ccccc3,1.94,
CC(=O)N1CCOc2nc(OCc3ccccc3)ccc12,2.4,
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CCC5,2.25,
NC1(CCC1)c2ccc(cc2)c3nc4ccccn4c3c5ccccc5,2.8,
CC(C)(C)NC(=O)C(N(Cc1occc1)C(=O)c2ccc([nH]2)c3ccccc3)c4ccncc4,4.13,
Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,2.8,
CC(C)CC1(CC=C)C(=O)NC(=O)NC1=O,1.48,
CCOC(=O)C1=COc2ccccc2C1=O,1.81,
CN(C(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,2.88,
CC1CCCCC1NC(=O)c2c(C)nn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,1.94,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccnc4ccc(F)cc34)c2C(=O)N5CC[C@@H](O)C5,1.95,
COc1ccccc1CNCc2ccc(CCNC[C@H](O)c3ccc(O)c4NC(=O)Sc34)cc2,0.15,
C[C@@](O)(C(=O)Nc1ccc(cc1Cl)S(=O)(=O)NCCCO)C(F)(F)F,2.1,
CN1c2ccccc2C(NCCCCCCC(=O)O)c3ccc(Cl)cc3S1(=O)=O,1.33,
COc1ccc(\C=C\2/SC(=S)NC2=O)cc1OC,1.42,
CS(=O)(=O)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1.5,
COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC,2.9,
Cc1cc(C)cc(c1)c2oc(SCC(=O)N3CCN(CC3)C(=O)c4occc4)nn2,3.0,
COc1cc(ccc1Nc2ncc(OC)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,3.2,
OC(=O)[C@H](Cc1ccc(OCCc2ccc3CCCNc3n2)cc1)NC(=O)c4c(Cl)cccc4Cl,0.33,
COc1cc(CCc2cc(Nc3ccnc(NCc4onc(C)c4)n3)n[nH]2)cc(OC)c1,3.1,
CS(=O)(=O)Cc1cc(nc(n1)c2ccc(NS(=O)(=O)C)cc2)N3CCOCC3,0.85,
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2.27,
NS(=O)(=O)c1cc(cc(N2CCCC2)c1Oc3ccccc3)C(=O)O,-0.94,
Cc1nccn1CCC(C(=O)N)(c2ccccc2)c3ccccc3,1.79,
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.71,"This molecule is a nonsteroidal antiinflammatory drug (NSAID) used in the treatment of acute pain and chronic arthritis. This molecule has been linked to a low rate of serum enzyme elevations during therapy and to rare instances of clinically apparent acute liver injury. This molecule is a monocarboxylic acid that is propanoic acid in which one of the hydrogens at position 2 is substituted by a 3-phenoxyphenyl group. A non-steroidal anti-inflammatory drug, the dihydrate form of the calcium salt is used for the management of mild to moderate pain and for the relief of pain and inflammation associated with disorders such as arthritis. It is pharmacologically similar to aspirin, but causes less gastrointestinal bleeding. It has a role as a non-steroidal anti-inflammatory drug, a cyclooxygenase 2 inhibitor, a cyclooxygenase 1 inhibitor, an antipyretic, a non-narcotic analgesic and a drug allergen. It is a conjugate acid of a fenoprofen(1-). An anti-inflammatory analgesic and antipyretic highly bound to plasma proteins. It is pharmacologically similar to aspirin, but causes less gastrointestinal bleeding. This molecule is a Nonsteroidal Anti-inflammatory Drug. The mechanism of action of fenoprofen is as a Cyclooxygenase Inhibitor. This molecule is a propionic acid derivative with analgesic, non-steroidal antiinflammatory and antirheumatic properties. This molecule inhibits both isozymes of cyclooxygenase; resulting in prostaglandin synthesis inhibition, thereby blocking the conversion of arachidonic acid to prostaglandins. In addition, fenoprofen activates both peroxisome proliferator activated receptors (PPAR)-alpha and -gamma, by which it may down-regulate leukotriene B4 production."
CNC(=O)c1cccc2c1c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,-0.89,
O=C1C=C(Oc2c1cccc2c3cccc4c5CCCCc5sc34)N6CCOCC6,4.1,
CN1CCCC1CCNC(=O)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,2.01,
CC(=O)c1noc(C)c1C(=O)Nc2nccs2,1.94,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4c(N)cccn34)N5CCN(CC5)C(=O)C,3.4,
O=C(N[C@@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,1.77,
Cc1c(c2ccc(O)cc2)n(C)c3ccc(O)cc13,3.8,
CNC(=O)c1ccc(Nc2ncc(F)c(n2)c3cnc(C)n3C(C)C)cc1,3.0,
COC(=O)C1=C(C)NC(=C([C@@H]1c2cccc3nonc23)C(=O)OC(C)C)C,3.77,
COc1cc(F)ccc1c2cncc(CNC(=O)C3CCC3)c2,3.2,
Oc1cc(Cl)cc(Cl)c1,3.58,"Prisms (from petroleum ether) or pink crystals. (NTP, 1992) These molecules is a dichlorophenol in which the two chloro substituents are located at positions 3 and 5."
CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,2.97,
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O,-0.18,
CCOc1cc2nnc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4,2.63,
CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2,2.8,
NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92,
C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(Cl)c(n1)N3CCOCC3)c4ncc(F)cn4,2.61,
CN(C(=O)C)c1ccccc1,1.1,
CN(C)C(=O)c1ccc(CN2CCC(CC2)c3ccc(cc3)C(=O)Nc4ccccc4N)cc1,1.53,
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(=O)C,0.82,
CC(C)(C)c1ccc(cc1)c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br,4.3,
CC(C)[C@@H]1N=C(c2ccccc2)c3ccccc3NC1=O,3.05,
OC(=O)COc1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.09,
O=C1COc2ccccc2N1CCN3CCC(CC3)NCc4cc5OCCOc5cn4,1.04,
CNCCC=C1c2ccccc2CCc3ccccc13,1.58,
CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,2.46,
O=C(Nc1ccccc1)N2CCOCC2,1.0,
CCn1c2ccccc2c3cc(NC(=O)N4CCOCC4)ccc13,3.2,
Cc1ccc(NC(=O)c2cccc(c2)N3CCOCC3)cc1NC(=O)c4ccc(OCc5ccncc5)cc4,3.2,
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(C)ccc3Cl)n2)cc1,2.6,
CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,2.38,
